,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.22593867296838502,-0.3241824788022048,-0.31327515531092387,-0.35759934319226677,-0.3038970923576697,-0.5220149672816734,-0.5337975808576555,-0.5578132378828178,-0.5100281939080044,-0.5716855950789713,-0.6906897877478739,-0.33346456288192705,-0.880828621587467,-0.7449921228904847,-0.35922037583702515,0.0
1,-0.28704437440705405,-0.4030705107469076,-0.36997743731258204,-0.4073602049388286,-0.38560142875799786,-0.6030673167186504,-0.6158993338046521,-0.6207372434193936,-0.6165601624838911,-0.6646734810007479,-0.7740476158181907,-0.40829422065638554,-0.9856333306695017,-0.8580757179318341,-0.4592110295690526,0.0
2,-0.3493618703637088,-0.47875401687481284,-0.42299780839390355,-0.45462837711126647,-0.4676395670917373,-0.6800111613633966,-0.6934457120382219,-0.6792094541906032,-0.7151049580868457,-0.7495156966807481,-0.8472896261678993,-0.4772933495439937,-1.063852278354695,-0.9450460356725877,-0.5425484499541682,0.0
3,-0.4368567754211311,-0.5843404178680629,-0.5040942892678799,-0.5273006197355167,-0.5757710428781951,-0.7773656160791205,-0.7992648126159041,-0.7646293451288859,-0.8276331528643153,-0.8512191531815693,-0.9358153246348079,-0.572373066544125,-1.1432299278789522,-1.0370192351010177,-0.6392165172745995,0.0
4,-0.5057387010273752,-0.6622073511185762,-0.5679029829759115,-0.5856686807183806,-0.6571973796531092,-0.8456627171620044,-0.8699396258151794,-0.8282078950480884,-0.9027390245686321,-0.9165130532831582,-0.9935205744551582,-0.6389645026427377,-1.186512555204006,-1.0894031168657248,-0.6997204062862257,0.0
5,-0.5982353620501727,-0.7656106223807707,-0.6521680130304134,-0.675592160203193,-0.7721785836378753,-0.9290704264193883,-0.9547991468196674,-0.9122029212909264,-0.9965292852798138,-0.9838509280080929,-1.055277403628633,-0.7190828147223645,-1.234433338305188,-1.1488212903702197,-0.7755639403981031,0.0
6,-0.6478415824482132,-0.8129776821660978,-0.6963957217925415,-0.7429439374171467,-0.8301288902472178,-0.9734036739665031,-0.9910373818056134,-0.9690136236124973,-1.0420071222537446,-1.0153580513802836,-1.0851131394010862,-0.7649810504966899,-1.2580068399179702,-1.1782923372265013,-0.8114731697314895,0.0
7,-0.672266522759519,-0.831512294662305,-0.7307058014361515,-0.8022264934347044,-0.855390785047242,-0.9944939441370222,-1.007514083646304,-1.0178334788811756,-1.0683895452823644,-1.0327159820439031,-1.1029354699895975,-0.7969010340009476,-1.2684878618165882,-1.1918962009504224,-0.827992981193044,0.0
